Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change,year dec. quarter
"Albuquerque, NM",10740,2016,3,163.24,5.8799999999999955,3.7366548042704597,2016.5
"Albuquerque, NM",10740,2016,4,165.05,7.719999999999999,4.906883620415686,2016.75
"Alexandria, LA",10780,2016,1,199.2,3.6499999999999773,1.8665302991562143,2016.0
"Alexandria, LA",10780,2016,2,202.96,4.0,2.0104543626859672,2016.25
"Alexandria, LA",10780,2016,3,201.16,0.9000000000000057,0.44941575951263646,2016.5
"Alexandria, LA",10780,2016,4,207.49,5.7900000000000205,2.870599900842846,2016.75
"Allentown-Bethlehem-Easton, PA-NJ",10900,2016,1,166.5,1.6800000000000068,1.0192937750273068,2016.0
"Allentown-Bethlehem-Easton, PA-NJ",10900,2016,2,167.89,2.369999999999976,1.4318511358143886,2016.25
"Allentown-Bethlehem-Easton, PA-NJ",10900,2016,3,170.05,4.380000000000024,2.643809983702556,2016.5
"Allentown-Bethlehem-Easton, PA-NJ",10900,2016,4,170.71,4.0800000000000125,2.44853867850928,2016.75
"Altoona, PA",11020,2016,1,186.4,2.6599999999999966,1.4476978338957203,2016.0
"Altoona, PA",11020,2016,2,187.67,6.339999999999975,3.4963878012463327,2016.25
"Altoona, PA",11020,2016,3,189.25,5.090000000000003,2.7639009556907057,2016.5
"Altoona, PA",11020,2016,4,187.82,7.530000000000001,4.176604359642798,2016.75
"Amarillo, TX",11100,2016,1,184.26,7.219999999999999,4.078174423859014,2016.0
"Amarillo, TX",11100,2016,2,187.14,8.409999999999997,4.7054215856319574,2016.25
"Amarillo, TX",11100,2016,3,189.07,6.1200000000000045,3.3451762776714973,2016.5
"Amarillo, TX",11100,2016,4,189.09,5.75,3.1362495909239665,2016.75
"Ames, IA",11180,2016,1,187.25,8.22999999999999,4.597251703720249,2016.0
"Ames, IA",11180,2016,2,191.71,9.25,5.069604296832182,2016.25
"Ames, IA",11180,2016,3,191.75,8.409999999999997,4.587105923420964,2016.5
"Ames, IA",11180,2016,4,194.27,8.860000000000014,4.7785987810797765,2016.75
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2016,1,308.43,17.420000000000016,5.986048589395558,2016.0
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2016,2,312.15,17.5,5.939249957576786,2016.25
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2016,3,317.83,15.889999999999986,5.2626349605881915,2016.5
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2016,4,320.96,15.199999999999989,4.971219256933539,2016.75
"Anchorage, AK",11260,2016,1,224.29,6.8700000000000045,3.15978290865606,2016.0
"Anchorage, AK",11260,2016,2,224.4,5.0,2.2789425706472195,2016.25
"Anchorage, AK",11260,2016,3,225.39,1.3099999999999739,0.584612638343437,2016.5
"Anchorage, AK",11260,2016,4,224.04,0.8899999999999864,0.39883486444095284,2016.75
"Ann Arbor, MI",11460,2016,1,176.99,10.080000000000013,6.039182793122049,2016.0
"Ann Arbor, MI",11460,2016,2,179.7,7.589999999999975,4.409970367788028,2016.25
"Ann Arbor, MI",11460,2016,3,184.66,10.159999999999997,5.822349570200571,2016.5
"Ann Arbor, MI",11460,2016,4,184.48,7.099999999999994,4.002706054797606,2016.75
"Anniston-Oxford, AL",11500,2016,1,156.02,2.170000000000016,1.410464738381551,2016.0
"Anniston-Oxford, AL",11500,2016,2,162.63,7.400000000000006,4.767119757778784,2016.25
"Anniston-Oxford, AL",11500,2016,3,162.3,4.950000000000017,3.145853193517647,2016.5
"Anniston-Oxford, AL",11500,2016,4,158.22,-1.8300000000000125,-1.14339268978445,2016.75
"Appleton, WI",11540,2016,1,158.69,4.259999999999991,2.7585313734377976,2016.0
"Appleton, WI",11540,2016,2,159.73,3.8799999999999955,2.489573307667626,2016.25
"Appleton, WI",11540,2016,3,162.45,5.389999999999986,3.431809499554302,2016.5
"Appleton, WI",11540,2016,4,164.98,8.699999999999989,5.566931149219342,2016.75
"Asheville, NC",11700,2016,1,240.21,16.710000000000008,7.476510067114098,2016.0
"Asheville, NC",11700,2016,2,245.99,15.650000000000006,6.7943040722410375,2016.25
"Asheville, NC",11700,2016,3,252.18,18.849999999999994,8.078686838383403,2016.5
"Asheville, NC",11700,2016,4,254.05,16.840000000000003,7.099194806289787,2016.75
"Athens-Clarke County, GA",12020,2016,1,178.83,11.590000000000003,6.930160248744322,2016.0
"Athens-Clarke County, GA",12020,2016,2,182.67,10.429999999999978,6.055503947979551,2016.25
"Athens-Clarke County, GA",12020,2016,3,185.45,9.789999999999992,5.573266537629507,2016.5
"Athens-Clarke County, GA",12020,2016,4,188.91,14.439999999999998,8.276494526279588,2016.75
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,1,173.69,11.22999999999999,6.912470762033725,2016.0
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,2,179.5,11.939999999999998,7.125805681546907,2016.25
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,3,183.0,12.759999999999991,7.495300751879694,2016.5
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,4,184.89,12.599999999999994,7.31325091415636,2016.75
"Atlantic City-Hammonton, NJ",12100,2016,1,194.66,-0.700000000000017,-0.358312858312867,2016.0
"Atlantic City-Hammonton, NJ",12100,2016,2,192.7,-7.1200000000000045,-3.56320688619758,2016.25
"Atlantic City-Hammonton, NJ",12100,2016,3,191.7,-0.7199999999999989,-0.3741814780168376,2016.5
"Atlantic City-Hammonton, NJ",12100,2016,4,196.24,4.350000000000023,2.266923758403264,2016.75
"Auburn-Opelika, AL",12220,2016,1,176.87,8.060000000000002,4.7745986612167535,2016.0
"Auburn-Opelika, AL",12220,2016,2,175.18,4.550000000000011,2.6665885248783985,2016.25
"Auburn-Opelika, AL",12220,2016,3,178.08,10.330000000000013,6.157973174366624,2016.5
"Auburn-Opelika, AL",12220,2016,4,181.12,9.259999999999991,5.388106598394036,2016.75
"Augusta-Richmond County, GA-SC",12260,2016,1,158.91,2.569999999999993,1.6438531405910153,2016.0
"Augusta-Richmond County, GA-SC",12260,2016,2,163.99,6.0400000000000205,3.823994935106059,2016.25
"Augusta-Richmond County, GA-SC",12260,2016,3,164.4,6.140000000000015,3.8796916466574087,2016.5
"Augusta-Richmond County, GA-SC",12260,2016,4,165.24,6.610000000000014,4.166929332408759,2016.75
"Austin-Round Rock-Georgetown, TX",12420,2016,1,273.13,24.22,9.730424651480455,2016.0
"Austin-Round Rock-Georgetown, TX",12420,2016,2,281.28,22.75,8.799752446524582,2016.25
"Austin-Round Rock-Georgetown, TX",12420,2016,3,287.94,21.850000000000023,8.211507384719464,2016.5
"Austin-Round Rock-Georgetown, TX",12420,2016,4,288.9,21.779999999999973,8.153638814016162,2016.75
"Bakersfield, CA",12540,2016,1,191.83,4.940000000000026,2.643266092353805,2016.0
"Bakersfield, CA",12540,2016,2,192.82,4.840000000000003,2.5747419938291327,2016.25
"Bakersfield, CA",12540,2016,3,194.64,3.9399999999999977,2.066072364971158,2016.5
"Bakersfield, CA",12540,2016,4,197.62,7.300000000000011,3.8356452290878584,2016.75
"Baltimore-Columbia-Towson, MD",12580,2016,1,214.41,3.4000000000000057,1.611298042746792,2016.0
"Baltimore-Columbia-Towson, MD",12580,2016,2,216.33,3.969999999999999,1.8694669429271042,2016.25
"Baltimore-Columbia-Towson, MD",12580,2016,3,219.23,6.989999999999981,3.2934413871089236,2016.5
"Baltimore-Columbia-Towson, MD",12580,2016,4,219.57,6.900000000000006,3.244463252927073,2016.75
"Bangor, ME",12620,2016,1,177.22,-1.1800000000000068,-0.6614349775784791,2016.0
"Bangor, ME",12620,2016,2,182.34,6.390000000000015,3.631713554987221,2016.25
"Bangor, ME",12620,2016,3,180.41,5.090000000000003,2.903262605521334,2016.5
"Bangor, ME",12620,2016,4,182.3,7.900000000000006,4.529816513761471,2016.75
"Barnstable Town, MA",12700,2016,1,271.56,4.25,1.5899143316748343,2016.0
"Barnstable Town, MA",12700,2016,2,277.17,10.180000000000007,3.812876886774788,2016.25
"Barnstable Town, MA",12700,2016,3,280.46,11.75,4.372743850247479,2016.5
"Barnstable Town, MA",12700,2016,4,281.05,11.25,4.169755374351372,2016.75
"Baton Rouge, LA",12940,2016,1,203.73,5.659999999999997,2.857575604584236,2016.0
"Baton Rouge, LA",12940,2016,2,206.39,7.549999999999983,3.7970227318446903,2016.25
"Baton Rouge, LA",12940,2016,3,206.93,6.170000000000016,3.0733213787607174,2016.5
"Baton Rouge, LA",12940,2016,4,209.46,8.650000000000006,4.307554404661125,2016.75
"Battle Creek, MI",12980,2016,1,152.23,4.549999999999983,3.080985915492946,2016.0
"Battle Creek, MI",12980,2016,2,154.35,4.780000000000001,3.1958280403824304,2016.25
"Battle Creek, MI",12980,2016,3,159.84,8.370000000000005,5.525846702317294,2016.5
"Battle Creek, MI",12980,2016,4,160.61,7.730000000000018,5.056253270538997,2016.75
"Bay City, MI",13020,2016,1,144.11,3.8300000000000125,2.7302537781579783,2016.0
"Bay City, MI",13020,2016,2,141.58,-1.5300000000000011,-1.0691076794074494,2016.25
"Bay City, MI",13020,2016,3,149.11,3.460000000000008,2.375557844146933,2016.5
"Bay City, MI",13020,2016,4,144.65,-4.150000000000006,-2.7889784946236595,2016.75
"Beaumont-Port Arthur, TX",13140,2016,1,185.81,8.400000000000006,4.7347951073783925,2016.0
"Beaumont-Port Arthur, TX",13140,2016,2,184.76,7.179999999999978,4.043248113526285,2016.25
"Beaumont-Port Arthur, TX",13140,2016,3,186.92,7.179999999999978,3.9946589518192828,2016.5
"Beaumont-Port Arthur, TX",13140,2016,4,194.31,11.670000000000016,6.389618922470443,2016.75
"Beckley, WV",13220,2016,1,195.08,0.19000000000002615,0.09749089229823293,2016.0
"Beckley, WV",13220,2016,2,196.26,0.9099999999999966,0.46583056053237604,2016.25
"Beckley, WV",13220,2016,3,184.45,-12.76000000000002,-6.470260128796723,2016.5
"Beckley, WV",13220,2016,4,192.82,-0.7199999999999989,-0.37201612069856305,2016.75
"Bellingham, WA",13380,2016,1,222.05,11.390000000000015,5.406816671413659,2016.0
"Bellingham, WA",13380,2016,2,227.18,14.300000000000011,6.717399473882005,2016.25
"Bellingham, WA",13380,2016,3,235.78,17.69999999999999,8.116287600880405,2016.5
"Bellingham, WA",13380,2016,4,239.52,17.26000000000002,7.765679834428156,2016.75
"Bend, OR",13460,2016,1,263.78,29.19999999999996,12.447779009293187,2016.0
"Bend, OR",13460,2016,2,271.94,26.0,10.57168415060584,2016.25
"Bend, OR",13460,2016,3,283.89,28.45999999999998,11.141995850135059,2016.5
"Bend, OR",13460,2016,4,286.5,29.00999999999999,11.266456949784454,2016.75
"Billings, MT",13740,2016,1,229.13,7.849999999999994,3.547541576283439,2016.0
"Billings, MT",13740,2016,2,231.93,7.0800000000000125,3.1487658438959363,2016.25
"Billings, MT",13740,2016,3,235.19,10.639999999999986,4.738365620129141,2016.5
"Billings, MT",13740,2016,4,235.22,3.9000000000000057,1.685976136953141,2016.75
"Binghamton, NY",13780,2016,1,165.9,-0.44999999999998863,-0.2705139765554485,2016.0
"Binghamton, NY",13780,2016,2,170.5,6.810000000000002,4.160303011790581,2016.25
"Binghamton, NY",13780,2016,3,169.81,3.0,1.798453330136083,2016.5
"Binghamton, NY",13780,2016,4,168.2,-5.5,-3.1663788140472082,2016.75
"Birmingham-Hoover, AL",13820,2016,1,170.71,5.110000000000014,3.0857487922705396,2016.0
"Birmingham-Hoover, AL",13820,2016,2,173.3,5.969999999999999,3.5678001553815806,2016.25
"Birmingham-Hoover, AL",13820,2016,3,177.17,8.48999999999998,5.03319895660421,2016.5
"Birmingham-Hoover, AL",13820,2016,4,176.74,6.7900000000000205,3.995292733156823,2016.75
"Bismarck, ND",13900,2016,1,275.29,1.9399999999999977,0.7097128223888779,2016.0
"Bismarck, ND",13900,2016,2,278.52,3.859999999999957,1.405373916842626,2016.25
"Bismarck, ND",13900,2016,3,281.42,2.9700000000000273,1.066618782546248,2016.5
"Bismarck, ND",13900,2016,4,283.39,2.2199999999999704,0.7895579186968631,2016.75
"Blacksburg-Christiansburg, VA",13980,2016,1,195.11,7.460000000000008,3.975486277644555,2016.0
"Blacksburg-Christiansburg, VA",13980,2016,2,196.25,2.7299999999999898,1.4107069036792008,2016.25
"Blacksburg-Christiansburg, VA",13980,2016,3,195.84,6.409999999999997,3.383835717679352,2016.5
"Blacksburg-Christiansburg, VA",13980,2016,4,199.17,5.389999999999986,2.781504799256882,2016.75
"Bloomington, IL",14010,2016,1,146.57,0.060000000000002274,0.04095283598389344,2016.0
"Bloomington, IL",14010,2016,2,147.95,1.799999999999983,1.231611358193625,2016.25
"Bloomington, IL",14010,2016,3,147.48,0.3199999999999932,0.2174503941288347,2016.5
"Bloomington, IL",14010,2016,4,147.49,1.700000000000017,1.166060772343794,2016.75
"Bloomington, IN",14020,2016,1,176.04,3.5999999999999943,2.087682672233817,2016.0
"Bloomington, IN",14020,2016,2,177.39,1.3099999999999739,0.7439800090867638,2016.25
"Bloomington, IN",14020,2016,3,184.12,8.230000000000018,4.679060776621763,2016.5
"Bloomington, IN",14020,2016,4,189.4,12.610000000000014,7.132756377623177,2016.75
"Bloomsburg-Berwick, PA",14100,2016,1,192.79,-8.51000000000002,-4.227521112767024,2016.0
"Bloomsburg-Berwick, PA",14100,2016,2,193.52,0.5800000000000125,0.30061158909506197,2016.25
"Bloomsburg-Berwick, PA",14100,2016,3,202.11,10.660000000000025,5.568033429093772,2016.5
"Bloomsburg-Berwick, PA",14100,2016,4,202.38,3.789999999999992,1.9084546049649993,2016.75
"Boise City, ID",14260,2016,1,193.52,16.120000000000005,9.086809470124017,2016.0
"Boise City, ID",14260,2016,2,198.4,17.25,9.522495169748826,2016.25
"Boise City, ID",14260,2016,3,205.72,19.05000000000001,10.205174907590942,2016.5
"Boise City, ID",14260,2016,4,207.22,16.289999999999992,8.531922694181109,2016.75
"Boston, MA (MSAD)",14454,2016,1,263.43,14.170000000000016,5.684827088181022,2016.0
"Boston, MA (MSAD)",14454,2016,2,267.49,14.379999999999995,5.6813243253921195,2016.25
"Boston, MA (MSAD)",14454,2016,3,272.26,14.370000000000005,5.5721431618131785,2016.5
"Boston, MA (MSAD)",14454,2016,4,275.04,15.050000000000011,5.78868418016078,2016.75
"Boulder, CO",14500,2016,1,268.53,32.819999999999965,13.92388952526408,2016.0
"Boulder, CO",14500,2016,2,280.44,34.579999999999984,14.064914992272017,2016.25
"Boulder, CO",14500,2016,3,284.82,26.69999999999999,10.3440260344026,2016.5
"Boulder, CO",14500,2016,4,290.41,27.54000000000002,10.476661467645613,2016.75
"Bowling Green, KY",14540,2016,1,164.13,2.539999999999992,1.5718794479856377,2016.0
"Bowling Green, KY",14540,2016,2,165.35,5.1200000000000045,3.1954066030081787,2016.25
"Bowling Green, KY",14540,2016,3,168.95,6.099999999999994,3.7457783236106814,2016.5
"Bowling Green, KY",14540,2016,4,172.24,7.800000000000011,4.7433714424714255,2016.75
"Bremerton-Silverdale-Port Orchard, WA",14740,2016,1,210.03,15.180000000000007,7.790608160123176,2016.0
"Bremerton-Silverdale-Port Orchard, WA",14740,2016,2,222.62,21.150000000000006,10.497840869608382,2016.25
"Bremerton-Silverdale-Port Orchard, WA",14740,2016,3,230.9,21.039999999999992,10.02573144000762,2016.5
"Bremerton-Silverdale-Port Orchard, WA",14740,2016,4,232.6,16.539999999999992,7.655280940479494,2016.75
"Bridgeport-Stamford-Norwalk, CT",14860,2016,1,195.9,1.450000000000017,0.7456929802005745,2016.0
"Bridgeport-Stamford-Norwalk, CT",14860,2016,2,196.91,1.0600000000000023,0.5412305335716121,2016.25
"Bridgeport-Stamford-Norwalk, CT",14860,2016,3,198.38,2.280000000000001,1.1626721060683332,2016.5
"Bridgeport-Stamford-Norwalk, CT",14860,2016,4,198.31,3.5600000000000023,1.827984595635431,2016.75
"Brownsville-Harlingen, TX",15180,2016,1,158.18,-2.329999999999984,-1.4516229518409969,2016.0
"Brownsville-Harlingen, TX",15180,2016,2,159.39,4.239999999999981,2.7328391878826817,2016.25
"Brownsville-Harlingen, TX",15180,2016,3,163.06,2.1599999999999966,1.3424487259167162,2016.5
"Brownsville-Harlingen, TX",15180,2016,4,163.64,5.189999999999998,3.275481224360996,2016.75
"Brunswick, GA",15260,2016,1,186.4,11.210000000000008,6.398767052913984,2016.0
"Brunswick, GA",15260,2016,2,195.68,21.120000000000005,12.098991750687444,2016.25
"Brunswick, GA",15260,2016,3,191.54,11.370000000000005,6.3107065549203565,2016.5
"Brunswick, GA",15260,2016,4,199.29,11.569999999999993,6.163434903047088,2016.75
"Buffalo-Cheektowaga, NY",15380,2016,1,164.48,5.239999999999981,3.290630494850528,2016.0
"Buffalo-Cheektowaga, NY",15380,2016,2,168.47,5.780000000000001,3.5527690700104504,2016.25
"Buffalo-Cheektowaga, NY",15380,2016,3,172.19,7.439999999999998,4.515933232169953,2016.5
"Buffalo-Cheektowaga, NY",15380,2016,4,172.98,8.829999999999984,5.379226317392619,2016.75
"Burlington, NC",15500,2016,1,138.87,0.9699999999999989,0.7034082668600427,2016.0
"Burlington, NC",15500,2016,2,143.79,4.5,3.2306698255438295,2016.25
"Burlington, NC",15500,2016,3,147.65,7.210000000000008,5.133864995727719,2016.5
"Burlington, NC",15500,2016,4,144.27,4.420000000000016,3.160529138362543,2016.75
"Burlington-South Burlington, VT",15540,2016,1,221.7,3.1599999999999966,1.4459595497391766,2016.0
"Burlington-South Burlington, VT",15540,2016,2,223.53,4.900000000000006,2.2412294744545607,2016.25
"Burlington-South Burlington, VT",15540,2016,3,226.25,4.819999999999993,2.1767601499345135,2016.5
"Burlington-South Burlington, VT",15540,2016,4,225.29,5.689999999999998,2.5910746812386147,2016.75
"California-Lexington Park, MD",15680,2016,1,197.28,-2.5800000000000125,-1.290903632542786,2016.0
"California-Lexington Park, MD",15680,2016,2,206.48,6.789999999999992,3.400270419149678,2016.25
"California-Lexington Park, MD",15680,2016,3,204.68,2.8600000000000136,1.4171043504112644,2016.5
"California-Lexington Park, MD",15680,2016,4,200.87,2.9099999999999966,1.4699939381693254,2016.75
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2016,1,252.69,12.759999999999991,5.318217813528943,2016.0
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2016,2,255.72,12.560000000000002,5.165323243954599,2016.25
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2016,3,260.36,12.180000000000007,4.90772826174551,2016.5
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2016,4,263.32,13.73999999999998,5.505248818014255,2016.75
"Camden, NJ (MSAD)",15804,2016,1,176.41,1.549999999999983,0.886423424453839,2016.0
"Camden, NJ (MSAD)",15804,2016,2,178.61,2.5800000000000125,1.465659262625696,2016.25
"Camden, NJ (MSAD)",15804,2016,3,181.55,5.450000000000017,3.0948324815445867,2016.5
"Camden, NJ (MSAD)",15804,2016,4,181.27,3.3100000000000023,1.8599685322544406,2016.75
"Canton-Massillon, OH",15940,2016,1,146.75,5.599999999999994,3.96741055614594,2016.0
"Canton-Massillon, OH",15940,2016,2,148.39,3.6399999999999864,2.5146804835923913,2016.25
"Canton-Massillon, OH",15940,2016,3,150.57,5.329999999999984,3.6697879372073694,2016.5
"Canton-Massillon, OH",15940,2016,4,151.34,6.300000000000011,4.343629343629352,2016.75
"Cape Coral-Fort Myers, FL",15980,2016,1,212.84,21.74000000000001,11.37624280481424,2016.0
"Cape Coral-Fort Myers, FL",15980,2016,2,218.64,20.75999999999999,10.491206791995145,2016.25
"Cape Coral-Fort Myers, FL",15980,2016,3,223.55,21.140000000000015,10.444148016402359,2016.5
"Cape Coral-Fort Myers, FL",15980,2016,4,226.55,16.340000000000003,7.773179201750631,2016.75
"Cape Girardeau, MO-IL",16020,2016,1,166.76,5.599999999999994,3.474807644576815,2016.0
"Cape Girardeau, MO-IL",16020,2016,2,168.97,6.030000000000001,3.7007487418681735,2016.25
"Cape Girardeau, MO-IL",16020,2016,3,171.58,6.420000000000016,3.887139743279254,2016.5
"Cape Girardeau, MO-IL",16020,2016,4,170.63,8.039999999999992,4.944953564179834,2016.75
"Carbondale-Marion, IL",16060,2016,1,163.92,-4.469999999999999,-2.654551933012649,2016.0
"Carbondale-Marion, IL",16060,2016,2,168.85,1.3100000000000023,0.7819028291751238,2016.25
"Carbondale-Marion, IL",16060,2016,3,169.19,6.319999999999993,3.8803954073801146,2016.5
"Carbondale-Marion, IL",16060,2016,4,172.68,8.090000000000003,4.915243939485998,2016.75
"Carson City, NV",16180,2016,1,182.25,23.03,14.464263283507098,2016.0
"Carson City, NV",16180,2016,2,186.87,20.439999999999998,12.281439644294897,2016.25
"Carson City, NV",16180,2016,3,200.02,24.409999999999997,13.900119583167243,2016.5
"Carson City, NV",16180,2016,4,196.72,15.0,8.25445740699978,2016.75
"Casper, WY",16220,2016,1,275.44,-1.2300000000000182,-0.4445729569523324,2016.0
"Casper, WY",16220,2016,2,274.9,-5.300000000000011,-1.8915060670949364,2016.25
"Casper, WY",16220,2016,3,276.68,-5.099999999999966,-1.8099226346795252,2016.5
"Casper, WY",16220,2016,4,268.86,-8.419999999999959,-3.036641661858035,2016.75
"Cedar Rapids, IA",16300,2016,1,155.31,2.469999999999999,1.6160690918607685,2016.0
"Cedar Rapids, IA",16300,2016,2,155.61,1.660000000000025,1.0782721662877721,2016.25
"Cedar Rapids, IA",16300,2016,3,156.92,3.1799999999999784,2.068427214778183,2016.5
"Cedar Rapids, IA",16300,2016,4,157.41,3.680000000000007,2.3938073245300244,2016.75
"Chambersburg-Waynesboro, PA",16540,2016,1,174.15,0.18999999999999773,0.1092205104621739,2016.0
"Chambersburg-Waynesboro, PA",16540,2016,2,177.89,3.4499999999999886,1.977757395092862,2016.25
"Chambersburg-Waynesboro, PA",16540,2016,3,179.02,2.1200000000000045,1.1984171848502003,2016.5
"Chambersburg-Waynesboro, PA",16540,2016,4,181.61,1.7600000000000193,0.9785932721712645,2016.75
"Champaign-Urbana, IL",16580,2016,1,172.67,3.280000000000001,1.936359879567862,2016.0
"Champaign-Urbana, IL",16580,2016,2,173.41,0.6500000000000057,0.37624450104191115,2016.25
"Champaign-Urbana, IL",16580,2016,3,176.7,5.0,2.9120559114735003,2016.5
"Champaign-Urbana, IL",16580,2016,4,176.25,2.8100000000000023,1.6201568265682669,2016.75
"Charleston, WV",16620,2016,1,161.95,-1.8700000000000045,-1.1414967647417926,2016.0
"Charleston, WV",16620,2016,2,164.35,-1.450000000000017,-0.8745476477684059,2016.25
"Charleston, WV",16620,2016,3,166.47,4.349999999999994,2.6831976313841563,2016.5
"Charleston, WV",16620,2016,4,164.83,1.4000000000000057,0.8566358685675859,2016.75
"Charleston-North Charleston, SC",16700,2016,1,266.11,18.120000000000005,7.306746239767733,2016.0
"Charleston-North Charleston, SC",16700,2016,2,280.43,25.54000000000002,10.02000863117424,2016.25
"Charleston-North Charleston, SC",16700,2016,3,285.89,23.399999999999977,8.914625319059764,2016.5
"Charleston-North Charleston, SC",16700,2016,4,288.39,20.360000000000014,7.596164608439359,2016.75
"Charlotte-Concord-Gastonia, NC-SC",16740,2016,1,181.65,10.460000000000008,6.110169986564641,2016.0
"Charlotte-Concord-Gastonia, NC-SC",16740,2016,2,184.36,10.880000000000024,6.271616324648388,2016.25
"Charlotte-Concord-Gastonia, NC-SC",16740,2016,3,189.11,13.460000000000008,7.662966125818393,2016.5
"Charlotte-Concord-Gastonia, NC-SC",16740,2016,4,191.28,13.080000000000013,7.340067340067348,2016.75
"Charlottesville, VA",16820,2016,1,219.47,4.5,2.093315346327395,2016.0
"Charlottesville, VA",16820,2016,2,228.22,9.210000000000008,4.20528742979773,2016.25
"Charlottesville, VA",16820,2016,3,224.04,3.280000000000001,1.4857764087697052,2016.5
"Charlottesville, VA",16820,2016,4,226.66,5.680000000000007,2.570368359127526,2016.75
"Chattanooga, TN-GA",16860,2016,1,186.17,7.8799999999999955,4.419765550507598,2016.0
"Chattanooga, TN-GA",16860,2016,2,188.72,7.680000000000007,4.242156429518342,2016.25
"Chattanooga, TN-GA",16860,2016,3,190.06,6.150000000000006,3.34402696971345,2016.5
"Chattanooga, TN-GA",16860,2016,4,190.78,5.650000000000006,3.051909469021772,2016.75
"Cheyenne, WY",16940,2016,1,212.4,4.710000000000008,2.2678029755886215,2016.0
"Cheyenne, WY",16940,2016,2,220.23,11.369999999999976,5.443837977592634,2016.25
"Cheyenne, WY",16940,2016,3,224.57,8.849999999999994,4.102540330057479,2016.5
"Cheyenne, WY",16940,2016,4,227.2,11.119999999999976,5.146242132543491,2016.75
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2016,1,166.8,4.8300000000000125,2.982033709946294,2016.0
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2016,2,169.12,5.140000000000015,3.1345286010489177,2016.25
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2016,3,171.43,6.659999999999997,4.041997936517568,2016.5
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2016,4,172.46,6.659999999999997,4.01688781664656,2016.75
"Chico, CA",17020,2016,1,212.68,12.450000000000017,6.217849473105938,2016.0
"Chico, CA",17020,2016,2,215.46,11.900000000000006,5.845942228335629,2016.25
"Chico, CA",17020,2016,3,219.92,13.319999999999993,6.4472410454985445,2016.5
"Chico, CA",17020,2016,4,224.18,16.310000000000002,7.846250060133738,2016.75
"Cincinnati, OH-KY-IN",17140,2016,1,152.09,4.030000000000001,2.721869512359855,2016.0
"Cincinnati, OH-KY-IN",17140,2016,2,155.51,6.3700000000000045,4.271154619820307,2016.25
"Cincinnati, OH-KY-IN",17140,2016,3,157.86,6.6200000000000045,4.377148902406773,2016.5
