Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change,year dec. quarter
"Ames, IA",11180,2019,4,215.79,10.799999999999983,5.2685496853504965,2019.75
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2019,1,353.06,10.110000000000014,2.947951596442634,2019.0
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2019,2,355.36,6.889999999999986,1.9772146813212002,2019.25
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2019,3,357.71,5.859999999999957,1.6654824499076188,2019.5
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2019,4,359.75,8.160000000000025,2.3208851218749182,2019.75
"Anchorage, AK",11260,2019,1,230.12,5.700000000000017,2.5398805810533895,2019.0
"Anchorage, AK",11260,2019,2,232.77,6.850000000000023,3.032046742209642,2019.25
"Anchorage, AK",11260,2019,3,234.61,5.210000000000008,2.271142109851791,2019.5
"Anchorage, AK",11260,2019,4,233.46,5.210000000000008,2.282584884994527,2019.75
"Ann Arbor, MI",11460,2019,1,215.37,14.400000000000006,7.165248544558893,2019.0
"Ann Arbor, MI",11460,2019,2,219.54,10.0,4.772358499570488,2019.25
"Ann Arbor, MI",11460,2019,3,221.29,7.299999999999983,3.411374363287996,2019.5
"Ann Arbor, MI",11460,2019,4,221.6,8.099999999999994,3.7939110070257582,2019.75
"Anniston-Oxford, AL",11500,2019,1,170.05,2.3100000000000023,1.3771312745916313,2019.0
"Anniston-Oxford, AL",11500,2019,2,179.16,11.180000000000007,6.6555542326467485,2019.25
"Anniston-Oxford, AL",11500,2019,3,179.36,7.610000000000014,4.430858806404666,2019.5
"Anniston-Oxford, AL",11500,2019,4,179.55,9.600000000000023,5.648720211827022,2019.75
"Appleton, WI",11540,2019,1,186.8,10.140000000000015,5.7398392392165825,2019.0
"Appleton, WI",11540,2019,2,190.61,9.570000000000022,5.286124613345129,2019.25
"Appleton, WI",11540,2019,3,192.14,8.839999999999975,4.822695035460979,2019.5
"Appleton, WI",11540,2019,4,193.86,9.410000000000025,5.101653564651681,2019.75
"Asheville, NC",11700,2019,1,294.08,15.659999999999968,5.6245959342001175,2019.0
"Asheville, NC",11700,2019,2,298.84,14.859999999999957,5.2327628706246765,2019.25
"Asheville, NC",11700,2019,3,301.25,12.149999999999977,4.20269802836388,2019.5
"Asheville, NC",11700,2019,4,306.66,18.220000000000027,6.316738316460972,2019.75
"Athens-Clarke County, GA",12020,2019,1,223.63,18.409999999999997,8.970860539908388,2019.0
"Athens-Clarke County, GA",12020,2019,2,226.03,10.960000000000008,5.096015250848565,2019.25
"Athens-Clarke County, GA",12020,2019,3,231.12,13.810000000000002,6.354976761308731,2019.5
"Athens-Clarke County, GA",12020,2019,4,233.59,15.840000000000003,7.2743972445465,2019.75
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2019,1,217.69,13.400000000000006,6.559302951686331,2019.0
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2019,2,222.7,13.310000000000002,6.35655953006352,2019.25
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2019,3,225.41,11.829999999999984,5.538908137466047,2019.5
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2019,4,227.55,13.360000000000014,6.237452728885575,2019.75
"Atlantic City-Hammonton, NJ",12100,2019,1,203.24,5.920000000000016,3.000202716399765,2019.0
"Atlantic City-Hammonton, NJ",12100,2019,2,204.54,4.280000000000001,2.137221611904525,2019.25
"Atlantic City-Hammonton, NJ",12100,2019,3,213.33,15.130000000000024,7.63370332996974,2019.5
"Atlantic City-Hammonton, NJ",12100,2019,4,216.46,15.900000000000006,7.92780215396889,2019.75
"Auburn-Opelika, AL",12220,2019,1,203.46,11.77000000000001,6.1401220720955765,2019.0
"Auburn-Opelika, AL",12220,2019,2,208.11,10.830000000000013,5.4896593673966,2019.25
"Auburn-Opelika, AL",12220,2019,3,208.93,9.140000000000015,4.574803543720915,2019.5
"Auburn-Opelika, AL",12220,2019,4,209.63,10.72999999999999,5.394670688788331,2019.75
"Augusta-Richmond County, GA-SC",12260,2019,1,182.5,5.97999999999999,3.3877181055970937,2019.0
"Augusta-Richmond County, GA-SC",12260,2019,2,187.15,8.030000000000001,4.483028137561411,2019.25
"Augusta-Richmond County, GA-SC",12260,2019,3,189.15,9.319999999999993,5.182672524050488,2019.5
"Augusta-Richmond County, GA-SC",12260,2019,4,195.24,12.400000000000006,6.781885801793922,2019.75
"Austin-Round Rock-Georgetown, TX",12420,2019,1,331.94,19.569999999999993,6.265006242596918,2019.0
"Austin-Round Rock-Georgetown, TX",12420,2019,2,339.67,19.55000000000001,6.107084843183809,2019.25
"Austin-Round Rock-Georgetown, TX",12420,2019,3,344.99,20.579999999999984,6.343824173114264,2019.5
"Austin-Round Rock-Georgetown, TX",12420,2019,4,348.11,23.680000000000007,7.298955090466358,2019.75
"Bakersfield, CA",12540,2019,1,217.6,9.469999999999999,4.550040839859703,2019.0
"Bakersfield, CA",12540,2019,2,219.86,8.75,4.144758656624508,2019.25
"Bakersfield, CA",12540,2019,3,223.61,9.490000000000009,4.432094152811512,2019.5
"Bakersfield, CA",12540,2019,4,225.62,10.700000000000017,4.978596687139409,2019.75
"Baltimore-Columbia-Towson, MD",12580,2019,1,229.95,2.530000000000001,1.1124791135344303,2019.0
"Baltimore-Columbia-Towson, MD",12580,2019,2,233.93,5.150000000000006,2.251070897805755,2019.25
"Baltimore-Columbia-Towson, MD",12580,2019,3,236.77,7.909999999999997,3.456261469894257,2019.5
"Baltimore-Columbia-Towson, MD",12580,2019,4,237.34,9.620000000000005,4.224486211136486,2019.75
"Bangor, ME",12620,2019,1,194.25,0.5200000000000102,0.2684148041088165,2019.0
"Bangor, ME",12620,2019,2,198.35,7.449999999999989,3.9025667888947035,2019.25
"Bangor, ME",12620,2019,3,205.65,13.01000000000002,6.753529900332237,2019.5
"Bangor, ME",12620,2019,4,208.21,13.530000000000001,6.949866447503596,2019.75
"Barnstable Town, MA",12700,2019,1,313.27,12.699999999999989,4.225305253351961,2019.0
"Barnstable Town, MA",12700,2019,2,317.11,11.449999999999989,3.74599227900281,2019.25
"Barnstable Town, MA",12700,2019,3,320.24,9.139999999999986,2.937962070073927,2019.5
"Barnstable Town, MA",12700,2019,4,323.68,15.70999999999998,5.101146215540467,2019.75
"Baton Rouge, LA",12940,2019,1,223.76,5.359999999999985,2.4542124542124473,2019.0
"Baton Rouge, LA",12940,2019,2,225.7,5.759999999999991,2.618896062562513,2019.25
"Baton Rouge, LA",12940,2019,3,226.59,5.6200000000000045,2.5433316739828955,2019.5
"Baton Rouge, LA",12940,2019,4,228.11,5.470000000000027,2.4568810636004437,2019.75
"Battle Creek, MI",12980,2019,1,176.51,9.469999999999999,5.669300766283524,2019.0
"Battle Creek, MI",12980,2019,2,180.37,12.430000000000007,7.401452899845188,2019.25
"Battle Creek, MI",12980,2019,3,185.95,10.599999999999994,6.045052751639575,2019.5
"Battle Creek, MI",12980,2019,4,186.48,9.889999999999986,5.600543632142243,2019.75
"Bay City, MI",13020,2019,1,164.96,11.570000000000022,7.5428645935198,2019.0
"Bay City, MI",13020,2019,2,162.45,6.339999999999975,4.061238870027529,2019.25
"Bay City, MI",13020,2019,3,165.05,5.910000000000025,3.7137111976875867,2019.5
"Bay City, MI",13020,2019,4,162.71,3.1899999999999977,1.999749247743228,2019.75
"Beaumont-Port Arthur, TX",13140,2019,1,210.11,8.54000000000002,4.236741578607938,2019.0
"Beaumont-Port Arthur, TX",13140,2019,2,214.23,12.849999999999994,6.380971298043497,2019.25
"Beaumont-Port Arthur, TX",13140,2019,3,215.14,7.859999999999985,3.791972211501344,2019.5
"Beaumont-Port Arthur, TX",13140,2019,4,217.49,10.27000000000001,4.956085319949817,2019.75
"Beckley, WV",13220,2019,1,194.27,5.939999999999998,3.154038124568575,2019.0
"Beckley, WV",13220,2019,2,198.07,5.939999999999998,3.0916566907822816,2019.25
"Beckley, WV",13220,2019,3,196.3,7.2900000000000205,3.8569387863076137,2019.5
"Beckley, WV",13220,2019,4,194.73,0.29999999999998295,0.1542971763616638,2019.75
"Bellingham, WA",13380,2019,1,296.41,25.350000000000023,9.352172950638243,2019.0
"Bellingham, WA",13380,2019,2,301.08,18.50999999999999,6.5505892345259555,2019.25
"Bellingham, WA",13380,2019,3,304.63,16.689999999999998,5.7963464610682776,2019.5
"Bellingham, WA",13380,2019,4,309.77,19.659999999999968,6.776739857295497,2019.75
"Bend, OR",13460,2019,1,337.82,21.349999999999966,6.746295067462939,2019.0
"Bend, OR",13460,2019,2,342.75,16.45999999999998,5.04459223390235,2019.25
"Bend, OR",13460,2019,3,349.18,18.75,5.674424235087613,2019.5
"Bend, OR",13460,2019,4,355.48,20.810000000000002,6.218065557115966,2019.75
"Billings, MT",13740,2019,1,249.78,5.390000000000015,2.205491223045139,2019.0
"Billings, MT",13740,2019,2,254.59,9.900000000000006,4.045935673709594,2019.25
"Billings, MT",13740,2019,3,257.04,11.960000000000008,4.88003917088298,2019.5
"Billings, MT",13740,2019,4,258.99,10.659999999999997,4.292675069464018,2019.75
"Binghamton, NY",13780,2019,1,175.59,3.6200000000000045,2.1050183171483425,2019.0
"Binghamton, NY",13780,2019,2,183.6,6.1699999999999875,3.477427717973278,2019.25
"Binghamton, NY",13780,2019,3,186.73,6.429999999999978,3.566278424847464,2019.5
"Binghamton, NY",13780,2019,4,183.14,2.9299999999999784,1.6258809167082728,2019.75
"Birmingham-Hoover, AL",13820,2019,1,198.6,11.75,6.288466684506289,2019.0
"Birmingham-Hoover, AL",13820,2019,2,201.18,9.930000000000007,5.192156862745102,2019.25
"Birmingham-Hoover, AL",13820,2019,3,203.75,9.530000000000001,4.90680671403563,2019.5
"Birmingham-Hoover, AL",13820,2019,4,205.78,11.310000000000002,5.815807065357125,2019.75
"Bismarck, ND",13900,2019,1,282.83,-0.5500000000000114,-0.19408568000565013,2019.0
"Bismarck, ND",13900,2019,2,286.83,3.7799999999999727,1.3354531001589727,2019.25
"Bismarck, ND",13900,2019,3,289.68,6.509999999999991,2.298972348765756,2019.5
"Bismarck, ND",13900,2019,4,291.23,11.710000000000036,4.189324556382383,2019.75
"Blacksburg-Christiansburg, VA",13980,2019,1,215.0,9.889999999999986,4.821802935010475,2019.0
"Blacksburg-Christiansburg, VA",13980,2019,2,217.39,8.779999999999973,4.208810699391195,2019.25
"Blacksburg-Christiansburg, VA",13980,2019,3,220.93,11.090000000000003,5.284979031643158,2019.5
"Blacksburg-Christiansburg, VA",13980,2019,4,224.82,15.829999999999984,7.57452509689458,2019.75
"Bloomington, IL",14010,2019,1,146.93,0.8700000000000045,0.5956456250855844,2019.0
"Bloomington, IL",14010,2019,2,149.86,1.0800000000000125,0.725904019357449,2019.25
"Bloomington, IL",14010,2019,3,150.51,3.0600000000000023,2.0752797558494422,2019.5
"Bloomington, IL",14010,2019,4,150.63,4.490000000000009,3.072396332284118,2019.75
"Bloomington, IN",14020,2019,1,210.42,10.299999999999983,5.146911852888259,2019.0
"Bloomington, IN",14020,2019,2,215.52,10.350000000000023,5.044597163327983,2019.25
"Bloomington, IN",14020,2019,3,218.81,12.319999999999993,5.966390624243301,2019.5
"Bloomington, IN",14020,2019,4,223.49,14.77000000000001,7.076466078957459,2019.75
"Bloomsburg-Berwick, PA",14100,2019,1,210.94,7.180000000000007,3.523753435414216,2019.0
"Bloomsburg-Berwick, PA",14100,2019,2,212.29,-4.3799999999999955,-2.021507361425207,2019.25
"Bloomsburg-Berwick, PA",14100,2019,3,215.5,16.22999999999999,8.144728258142214,2019.5
"Bloomsburg-Berwick, PA",14100,2019,4,212.85,7.030000000000001,3.415605869206103,2019.75
"Boise City, ID",14260,2019,1,276.24,34.35000000000002,14.20066972590848,2019.0
"Boise City, ID",14260,2019,2,285.88,29.919999999999987,11.689326457258941,2019.25
"Boise City, ID",14260,2019,3,294.41,29.910000000000025,11.30812854442345,2019.5
"Boise City, ID",14260,2019,4,300.09,31.269999999999982,11.632319023882145,2019.75
"Boston, MA (MSAD)",14454,2019,1,308.6,13.600000000000023,4.610169491525432,2019.0
"Boston, MA (MSAD)",14454,2019,2,312.76,12.800000000000011,4.267235631417527,2019.25
"Boston, MA (MSAD)",14454,2019,3,315.91,12.090000000000032,3.9793298663682553,2019.5
"Boston, MA (MSAD)",14454,2019,4,318.78,14.079999999999984,4.620938628158839,2019.75
"Boulder, CO",14500,2019,1,337.71,17.91999999999996,5.603677413302466,2019.0
"Boulder, CO",14500,2019,2,342.09,12.329999999999984,3.7390829694323098,2019.25
"Boulder, CO",14500,2019,3,342.72,9.440000000000055,2.8324531925108185,2019.5
"Boulder, CO",14500,2019,4,345.68,10.319999999999993,3.077290076335876,2019.75
"Bowling Green, KY",14540,2019,1,188.87,6.700000000000017,3.6778832958225927,2019.0
"Bowling Green, KY",14540,2019,2,193.12,6.009999999999991,3.212014323125429,2019.25
"Bowling Green, KY",14540,2019,3,194.35,7.8799999999999955,4.225880838740814,2019.5
"Bowling Green, KY",14540,2019,4,195.42,8.139999999999986,4.346433148227246,2019.75
"Bremerton-Silverdale-Port Orchard, WA",14740,2019,1,285.57,21.269999999999982,8.047673098751412,2019.0
"Bremerton-Silverdale-Port Orchard, WA",14740,2019,2,291.83,17.060000000000002,6.208829202605817,2019.25
"Bremerton-Silverdale-Port Orchard, WA",14740,2019,3,294.06,12.670000000000016,4.502647570986892,2019.5
"Bremerton-Silverdale-Port Orchard, WA",14740,2019,4,302.11,23.430000000000007,8.407492464475386,2019.75
"Bridgeport-Stamford-Norwalk, CT",14860,2019,1,200.47,2.2299999999999898,1.1248991121872425,2019.0
"Bridgeport-Stamford-Norwalk, CT",14860,2019,2,203.97,3.8700000000000045,1.9340329835082481,2019.25
"Bridgeport-Stamford-Norwalk, CT",14860,2019,3,205.6,4.699999999999989,2.3394723743155743,2019.5
"Bridgeport-Stamford-Norwalk, CT",14860,2019,4,206.03,5.52000000000001,2.752979901251813,2019.75
"Brownsville-Harlingen, TX",15180,2019,1,177.17,8.809999999999974,5.232834402470879,2019.0
"Brownsville-Harlingen, TX",15180,2019,2,174.8,4.070000000000022,2.3838809816669726,2019.25
"Brownsville-Harlingen, TX",15180,2019,3,178.06,12.150000000000006,7.323247543849079,2019.5
"Brownsville-Harlingen, TX",15180,2019,4,184.97,12.800000000000011,7.434512400534363,2019.75
"Brunswick, GA",15260,2019,1,227.08,12.490000000000009,5.820401696257985,2019.0
"Brunswick, GA",15260,2019,2,222.76,6.849999999999994,3.1726182205548583,2019.25
"Brunswick, GA",15260,2019,3,231.97,19.00999999999999,8.926558978211867,2019.5
"Brunswick, GA",15260,2019,4,226.89,8.269999999999982,3.782819504162465,2019.75
"Buffalo-Cheektowaga, NY",15380,2019,1,195.15,9.800000000000011,5.287294308065828,2019.0
"Buffalo-Cheektowaga, NY",15380,2019,2,200.6,10.180000000000007,5.346077092742362,2019.25
"Buffalo-Cheektowaga, NY",15380,2019,3,204.79,10.310000000000002,5.301316330728096,2019.5
"Buffalo-Cheektowaga, NY",15380,2019,4,206.28,11.949999999999989,6.149333607780573,2019.75
"Burlington, NC",15500,2019,1,161.83,8.390000000000015,5.467935349322221,2019.0
"Burlington, NC",15500,2019,2,166.48,8.840000000000003,5.607713778228879,2019.25
"Burlington, NC",15500,2019,3,169.13,10.72999999999999,6.773989898989892,2019.5
"Burlington, NC",15500,2019,4,170.92,6.319999999999993,3.83961117861482,2019.75
"Burlington-South Burlington, VT",15540,2019,1,244.09,8.300000000000011,3.5200814283896737,2019.0
"Burlington-South Burlington, VT",15540,2019,2,245.22,4.810000000000002,2.00074872093507,2019.25
"Burlington-South Burlington, VT",15540,2019,3,250.7,10.819999999999993,4.510588627647154,2019.5
"Burlington-South Burlington, VT",15540,2019,4,251.77,11.219999999999999,4.664310954063604,2019.75
"California-Lexington Park, MD",15680,2019,1,216.04,10.189999999999998,4.950206461015302,2019.0
"California-Lexington Park, MD",15680,2019,2,214.48,2.079999999999984,0.9792843691148702,2019.25
"California-Lexington Park, MD",15680,2019,3,220.05,11.370000000000005,5.448533640023004,2019.5
"California-Lexington Park, MD",15680,2019,4,220.98,8.97999999999999,4.235849056603769,2019.75
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2019,1,296.82,13.329999999999984,4.702105894387803,2019.0
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2019,2,301.41,11.810000000000002,4.07803867403315,2019.25
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2019,3,304.62,11.29000000000002,3.8489073739474384,2019.5
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2019,4,306.95,12.71999999999997,4.32314855725112,2019.75
"Camden, NJ (MSAD)",15804,2019,1,188.79,4.449999999999989,2.414017576217852,2019.0
"Camden, NJ (MSAD)",15804,2019,2,191.74,5.700000000000017,3.0638572350032343,2019.25
"Camden, NJ (MSAD)",15804,2019,3,195.22,7.5800000000000125,4.0396503943722095,2019.5
"Camden, NJ (MSAD)",15804,2019,4,196.81,9.240000000000009,4.926160899930697,2019.75
"Canton-Massillon, OH",15940,2019,1,165.31,6.310000000000002,3.9685534591194984,2019.0
"Canton-Massillon, OH",15940,2019,2,168.93,6.740000000000009,4.155619951908261,2019.25
"Canton-Massillon, OH",15940,2019,3,172.49,7.460000000000008,4.520390232079021,2019.5
"Canton-Massillon, OH",15940,2019,4,174.14,10.359999999999985,6.325558676273039,2019.75
"Cape Coral-Fort Myers, FL",15980,2019,1,253.22,7.72999999999999,3.148804431952417,2019.0
"Cape Coral-Fort Myers, FL",15980,2019,2,255.19,9.27000000000001,3.7695185426154887,2019.25
"Cape Coral-Fort Myers, FL",15980,2019,3,259.02,7.699999999999989,3.0638230144835226,2019.5
"Cape Coral-Fort Myers, FL",15980,2019,4,262.16,10.740000000000038,4.27173653647285,2019.75
"Cape Girardeau, MO-IL",16020,2019,1,176.02,1.2800000000000011,0.7325168822250206,2019.0
"Cape Girardeau, MO-IL",16020,2019,2,183.6,8.460000000000008,4.830421377183972,2019.25
"Cape Girardeau, MO-IL",16020,2019,3,181.86,1.7200000000000273,0.954812923281907,2019.5
"Cape Girardeau, MO-IL",16020,2019,4,184.8,7.060000000000002,3.972094069989874,2019.75
"Carbondale-Marion, IL",16060,2019,1,172.39,3.549999999999983,2.1025823264629135,2019.0
"Carbondale-Marion, IL",16060,2019,2,168.23,-5.230000000000018,-3.0151043468234855,2019.25
"Carbondale-Marion, IL",16060,2019,3,173.8,4.6200000000000045,2.7308192457737346,2019.5
"Carbondale-Marion, IL",16060,2019,4,173.2,3.1499999999999773,1.8523963540135118,2019.75
"Carson City, NV",16180,2019,1,245.24,23.57000000000002,10.63292281319079,2019.0
"Carson City, NV",16180,2019,2,249.31,14.990000000000009,6.397234551041316,2019.25
"Carson City, NV",16180,2019,3,254.51,16.94999999999999,7.135039568950997,2019.5
"Carson City, NV",16180,2019,4,255.97,11.830000000000013,4.845580404685841,2019.75
"Casper, WY",16220,2019,1,277.8,6.520000000000039,2.4034208198171774,2019.0
"Casper, WY",16220,2019,2,280.96,6.169999999999959,2.245350995305491,2019.25
"Casper, WY",16220,2019,3,283.04,3.830000000000041,1.3717273736614166,2019.5
"Casper, WY",16220,2019,4,291.87,17.05000000000001,6.204060839822433,2019.75
"Cedar Rapids, IA",16300,2019,1,169.19,5.460000000000008,3.334758443779398,2019.0
"Cedar Rapids, IA",16300,2019,2,171.13,6.47999999999999,3.935621014272693,2019.25
"Cedar Rapids, IA",16300,2019,3,171.51,2.9199999999999875,1.7320125748858102,2019.5
"Cedar Rapids, IA",16300,2019,4,172.96,4.560000000000002,2.7078384798099773,2019.75
"Chambersburg-Waynesboro, PA",16540,2019,1,191.01,3.6399999999999864,1.9426802583124225,2019.0
"Chambersburg-Waynesboro, PA",16540,2019,2,191.82,7.609999999999985,4.131154660441879,2019.25
"Chambersburg-Waynesboro, PA",16540,2019,3,193.58,7.430000000000007,3.9914047810905218,2019.5
"Chambersburg-Waynesboro, PA",16540,2019,4,196.06,8.759999999999991,4.676988788040572,2019.75
"Champaign-Urbana, IL",16580,2019,1,181.36,3.6500000000000057,2.053908052444998,2019.0
"Champaign-Urbana, IL",16580,2019,2,184.65,3.950000000000017,2.1859435528500373,2019.25
"Champaign-Urbana, IL",16580,2019,3,185.77,3.75,2.0602131633886382,2019.5
"Champaign-Urbana, IL",16580,2019,4,185.12,2.3000000000000114,1.2580680450716613,2019.75
"Charleston, WV",16620,2019,1,164.92,-1.8600000000000136,-1.1152416356877404,2019.0
"Charleston, WV",16620,2019,2,165.86,0.6700000000000159,0.40559355893214843,2019.25
"Charleston, WV",16620,2019,3,168.95,4.329999999999984,2.6303000850443348,2019.5
"Charleston, WV",16620,2019,4,169.72,-0.7700000000000102,-0.4516393923397326,2019.75
"Charleston-North Charleston, SC",16700,2019,1,332.97,13.550000000000011,4.242063740529713,2019.0
"Charleston-North Charleston, SC",16700,2019,2,339.62,17.28000000000003,5.360799156170513,2019.25
"Charleston-North Charleston, SC",16700,2019,3,341.44,17.160000000000025,5.291723202170971,2019.5
"Charleston-North Charleston, SC",16700,2019,4,344.52,17.899999999999977,5.480374747412889,2019.75
"Charlotte-Concord-Gastonia, NC-SC",16740,2019,1,225.08,15.300000000000011,7.293354943273911,2019.0
"Charlotte-Concord-Gastonia, NC-SC",16740,2019,2,229.23,11.829999999999984,5.441582336706524,2019.25
"Charlotte-Concord-Gastonia, NC-SC",16740,2019,3,231.91,12.560000000000002,5.726008661955779,2019.5
"Charlotte-Concord-Gastonia, NC-SC",16740,2019,4,234.61,12.79000000000002,5.765936344784069,2019.75
"Charlottesville, VA",16820,2019,1,246.43,0.14000000000001478,0.056843558406762265,2019.0
"Charlottesville, VA",16820,2019,2,256.75,6.780000000000001,2.7123254790574873,2019.25
"Charlottesville, VA",16820,2019,3,258.05,11.130000000000024,4.507532804147102,2019.5
"Charlottesville, VA",16820,2019,4,261.94,15.840000000000003,6.43640796424218,2019.75
"Chattanooga, TN-GA",16860,2019,1,220.18,13.580000000000013,6.57308809293321,2019.0
"Chattanooga, TN-GA",16860,2019,2,225.93,12.319999999999993,5.767520247179435,2019.25
"Chattanooga, TN-GA",16860,2019,3,227.81,12.810000000000002,5.958139534883722,2019.5
"Chattanooga, TN-GA",16860,2019,4,231.45,13.159999999999997,6.0286774474323135,2019.75
"Cheyenne, WY",16940,2019,1,250.28,10.629999999999995,4.435635301481325,2019.0
"Cheyenne, WY",16940,2019,2,259.56,15.670000000000016,6.425027676411505,2019.25
"Cheyenne, WY",16940,2019,3,262.59,15.019999999999982,6.066970957708924,2019.5
"Cheyenne, WY",16940,2019,4,267.58,18.73999999999998,7.530943578202853,2019.75
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2019,1,182.8,3.390000000000015,1.8895267822306532,2019.0
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2019,2,185.45,4.889999999999986,2.7082410279131515,2019.25
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2019,3,187.09,5.590000000000003,3.0798898071625365,2019.5
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2019,4,187.94,6.8700000000000045,3.7941127740652814,2019.75
"Chico, CA",17020,2019,1,277.09,31.21999999999997,12.697767112701822,2019.0
"Chico, CA",17020,2019,2,281.8,31.980000000000018,12.801216876150837,2019.25
"Chico, CA",17020,2019,3,286.73,35.75000000000003,14.244162881504513,2019.5
"Chico, CA",17020,2019,4,286.6,28.670000000000016,11.115418912107943,2019.75
"Cincinnati, OH-KY-IN",17140,2019,1,179.29,9.379999999999995,5.520569713377668,2019.0
"Cincinnati, OH-KY-IN",17140,2019,2,182.13,8.460000000000008,4.871307652444296,2019.25
"Cincinnati, OH-KY-IN",17140,2019,3,185.18,9.569999999999993,5.449575764478101,2019.5
