Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change,year dec. quarter
Alaska,2,2017,1,320.36,4.230000000000018,1.3380571283965514,2017.0
Alaska,2,2017,2,320.83,2.430000000000007,0.7631909547738716,2017.25
Alaska,2,2017,3,324.36,3.740000000000009,1.1664899257688257,2017.5
Alaska,2,2017,4,326.91,8.130000000000052,2.5503482025221325,2017.75
Alabama,1,2017,1,298.71,9.569999999999993,3.309815314380575,2017.0
Alabama,1,2017,2,302.72,9.79000000000002,3.342095381149087,2017.25
Alabama,1,2017,3,305.42,7.449999999999989,2.5002517031915925,2017.5
Alabama,1,2017,4,307.68,10.730000000000018,3.6134029297861656,2017.75
Arkansas,5,2017,1,268.9,11.099999999999966,4.305663304887497,2017.0
Arkansas,5,2017,2,270.39,8.71999999999997,3.3324416249474416,2017.25
Arkansas,5,2017,3,273.79,9.28000000000003,3.508373974518933,2017.5
Arkansas,5,2017,4,276.01,9.810000000000002,3.68519909842224,2017.75
Arizona,4,2017,1,357.55,23.75999999999999,7.118248000239669,2017.0
Arizona,4,2017,2,367.18,26.370000000000005,7.737449018514717,2017.25
Arizona,4,2017,3,374.97,28.700000000000045,8.288329915961548,2017.5
Arizona,4,2017,4,378.88,27.00999999999999,7.67613038906414,2017.75
California,6,2017,1,582.28,35.93999999999994,6.578321191931753,2017.0
California,6,2017,2,594.61,38.690000000000055,6.959634479781274,2017.25
California,6,2017,3,606.37,38.58000000000004,6.794765670406319,2017.5
California,6,2017,4,615.43,40.479999999999905,7.04061222715017,2017.75
Colorado,8,2017,1,492.25,44.110000000000014,9.842906234658816,2017.0
Colorado,8,2017,2,510.05,45.97000000000003,9.90561972073781,2017.25
Colorado,8,2017,3,517.81,41.48999999999995,8.710530735639896,2017.5
Colorado,8,2017,4,525.56,41.91999999999996,8.667604002977413,2017.75
Connecticut,9,2017,1,387.64,0.9099999999999682,0.2353062860393474,2017.0
