Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change,year dec. quarter
Alaska,2,2018,1,322.05,1.6899999999999977,0.5275315270320882,2018.0
Alaska,2,2018,2,330.47,9.640000000000043,3.004706542405649,2018.25
Alaska,2,2018,3,328.1,3.740000000000009,1.153039832285118,2018.5
Alaska,2,2018,4,327.09,0.17999999999994998,0.05506102597043527,2018.75
Alabama,1,2018,1,311.22,12.510000000000048,4.188008436276003,2018.0
Alabama,1,2018,2,316.15,13.42999999999995,4.436442917547552,2018.25
Alabama,1,2018,3,319.26,13.839999999999975,4.531464868050545,2018.5
Alabama,1,2018,4,319.82,12.139999999999986,3.945657826313048,2018.75
Arkansas,5,2018,1,278.89,9.990000000000009,3.7151357381926404,2018.0
Arkansas,5,2018,2,281.11,10.720000000000027,3.9646436628573642,2018.25
Arkansas,5,2018,3,283.45,9.659999999999968,3.5282515796778435,2018.5
Arkansas,5,2018,4,286.08,10.069999999999993,3.6484185355603036,2018.75
Arizona,4,2018,1,387.5,29.94999999999999,8.376450846035516,2018.0
Arizona,4,2018,2,395.5,28.319999999999993,7.712838389890515,2018.25
Arizona,4,2018,3,404.76,29.789999999999964,7.944635570845657,2018.5
Arizona,4,2018,4,409.2,30.319999999999993,8.00253378378378,2018.75
California,6,2018,1,626.4,44.120000000000005,7.577110668406953,2018.0
California,6,2018,2,638.48,43.870000000000005,7.377945207783254,2018.25
California,6,2018,3,646.56,40.18999999999994,6.627966423140977,2018.5
California,6,2018,4,646.55,31.120000000000005,5.0566270737533126,2018.75
Colorado,8,2018,1,539.57,47.32000000000005,9.61300152361606,2018.0
Colorado,8,2018,2,553.59,43.54000000000002,8.536417998235471,2018.25
Colorado,8,2018,3,561.78,43.97000000000003,8.491531642880599,2018.5
Colorado,8,2018,4,563.69,38.13000000000011,7.255118349950552,2018.75
Connecticut,9,2018,1,394.19,6.550000000000011,1.6897121040140368,2018.0
Connecticut,9,2018,2,397.42,3.830000000000041,0.9730938286033796,2018.25
Connecticut,9,2018,3,401.06,5.03000000000003,1.2701058000656593,2018.5
Connecticut,9,2018,4,399.4,3.079999999999984,0.7771497779572023,2018.75
District of Columbia,11,2018,1,854.05,51.14999999999998,6.370656370656367,2018.0
District of Columbia,11,2018,2,864.28,41.789999999999964,5.080912837846048,2018.25
District of Columbia,11,2018,3,868.68,36.289999999999964,4.35973522026934,2018.5
District of Columbia,11,2018,4,884.09,44.25,5.268860735378167,2018.75
Delaware,10,2018,1,452.69,13.20999999999998,3.0058250659870707,2018.0
Delaware,10,2018,2,457.34,17.289999999999964,3.9290989660265794,2018.25
Delaware,10,2018,3,458.47,16.560000000000002,3.7473693738544047,2018.5
Delaware,10,2018,4,462.0,16.810000000000002,3.7759159010759458,2018.75
Florida,12,2018,1,434.51,33.670000000000016,8.399860293383899,2018.0
Florida,12,2018,2,443.21,32.39999999999998,7.886857671429609,2018.25
Florida,12,2018,3,450.54,32.30000000000001,7.722838561591433,2018.5
Florida,12,2018,4,453.67,27.439999999999998,6.437838725570701,2018.75
Georgia,13,2018,1,350.5,26.029999999999973,8.022313310937829,2018.0
Georgia,13,2018,2,358.92,25.480000000000018,7.641554702495207,2018.25
Georgia,13,2018,3,364.63,25.879999999999995,7.639852398523985,2018.5
Georgia,13,2018,4,366.85,24.700000000000045,7.219055969603988,2018.75
Hawaii,15,2018,1,615.48,28.81000000000006,4.910767552457099,2018.0
Hawaii,15,2018,2,618.97,23.950000000000045,4.0250747874021116,2018.25
Hawaii,15,2018,3,626.53,21.629999999999995,3.5757976525045456,2018.5
Hawaii,15,2018,4,628.73,20.32000000000005,3.339853059614413,2018.75
Iowa,19,2018,1,290.63,10.069999999999993,3.5892500712859965,2018.0
Iowa,19,2018,2,296.15,11.560000000000002,4.061983906672759,2018.25
Iowa,19,2018,3,298.8,10.460000000000036,3.6276617881667605,2018.5
Iowa,19,2018,4,299.29,9.850000000000023,3.403123272526266,2018.75
Idaho,16,2018,1,382.43,39.19999999999999,11.420913090347575,2018.0
Idaho,16,2018,2,400.44,42.74000000000001,11.948560246016218,2018.25
Idaho,16,2018,3,411.62,46.47000000000003,12.726276872518152,2018.5
Idaho,16,2018,4,418.74,47.120000000000005,12.679618965610032,2018.75
Illinois,17,2018,1,339.83,10.839999999999975,3.2949329766862134,2018.0
Illinois,17,2018,2,341.88,8.810000000000002,2.645089620800433,2018.25
Illinois,17,2018,3,343.32,6.139999999999986,1.8209858235957013,2018.5
Illinois,17,2018,4,342.95,4.729999999999961,1.3984980190408494,2018.75
Indiana,18,2018,1,287.76,17.409999999999968,6.439800258923606,2018.0
Indiana,18,2018,2,294.96,19.159999999999968,6.9470630891950576,2018.25
Indiana,18,2018,3,298.47,17.950000000000045,6.398830742906049,2018.5
Indiana,18,2018,4,300.57,17.70999999999998,6.261047868203344,2018.75
Kansas,20,2018,1,278.77,15.519999999999982,5.895536562203222,2018.0
Kansas,20,2018,2,283.85,13.470000000000027,4.981877357792746,2018.25
Kansas,20,2018,3,284.58,11.379999999999995,4.165446559297217,2018.5
Kansas,20,2018,4,288.13,13.870000000000005,5.057244950047402,2018.75
Kentucky,21,2018,1,335.28,16.619999999999948,5.215590284315555,2018.0
Kentucky,21,2018,2,339.87,14.590000000000032,4.4853664535169795,2018.25
Kentucky,21,2018,3,342.84,12.92999999999995,3.91925070473764,2018.5
Kentucky,21,2018,4,344.6,14.0,4.234724742891712,2018.75
Louisiana,22,2018,1,280.84,9.199999999999989,3.3868355175968152,2018.0
Louisiana,22,2018,2,281.24,5.470000000000027,1.9835370054755874,2018.25
Louisiana,22,2018,3,283.01,3.329999999999984,1.190646453089239,2018.5
Louisiana,22,2018,4,283.46,3.359999999999957,1.1995715815779924,2018.75
Massachusetts,25,2018,1,766.91,44.93999999999994,6.224635372660906,2018.0
Massachusetts,25,2018,2,781.77,40.59000000000003,5.476402493321466,2018.25
Massachusetts,25,2018,3,791.24,39.430000000000064,5.244676181482032,2018.5
Massachusetts,25,2018,4,792.54,34.50999999999999,4.55259026687598,2018.75
Maryland,24,2018,1,465.3,18.389999999999986,4.114922467610925,2018.0
Maryland,24,2018,2,469.41,13.590000000000032,2.9814400421218976,2018.25
Maryland,24,2018,3,470.68,11.400000000000034,2.4821459676014705,2018.5
Maryland,24,2018,4,468.62,6.360000000000014,1.3758490892571311,2018.75
Maine,23,2018,1,524.97,25.5,5.105411736440627,2018.0
Maine,23,2018,2,536.46,31.730000000000018,6.286529431577283,2018.25
Maine,23,2018,3,542.18,26.909999999999968,5.222504706270493,2018.5
Maine,23,2018,4,545.86,25.690000000000055,4.938770017494291,2018.75
Michigan,26,2018,1,322.1,20.52000000000004,6.8041647324093235,2018.0
Michigan,26,2018,2,330.57,20.349999999999966,6.559860743988126,2018.25
Michigan,26,2018,3,335.84,19.45999999999998,6.150831278841892,2018.5
Michigan,26,2018,4,336.79,18.680000000000007,5.872182578353401,2018.75
Minnesota,27,2018,1,384.79,23.090000000000032,6.383743433784914,2018.0
Minnesota,27,2018,2,394.25,21.54000000000002,5.779292211102471,2018.25
Minnesota,27,2018,3,399.01,21.089999999999975,5.580546147332762,2018.5
Minnesota,27,2018,4,398.46,18.97999999999996,5.001581110993982,2018.75
Missouri,29,2018,1,320.39,17.5,5.777675063554426,2018.0
Missouri,29,2018,2,325.81,16.189999999999998,5.2289903752987525,2018.25
Missouri,29,2018,3,328.83,15.509999999999991,4.950210647261582,2018.5
Missouri,29,2018,4,331.94,16.310000000000002,5.167442891993791,2018.75
Mississippi,28,2018,1,266.52,7.289999999999964,2.812174516838315,2018.0
Mississippi,28,2018,2,266.66,7.2900000000000205,2.810656590970436,2018.25
Mississippi,28,2018,3,267.89,5.229999999999961,1.9911672885098457,2018.5
Mississippi,28,2018,4,270.7,6.519999999999982,2.4680142327201082,2018.75
Montana,30,2018,1,445.89,22.860000000000014,5.40387206581094,2018.0
Montana,30,2018,2,455.1,26.420000000000016,6.16310534664552,2018.25
Montana,30,2018,3,459.35,22.870000000000005,5.239644428152493,2018.5
Montana,30,2018,4,466.08,27.00999999999999,6.151638690869335,2018.75
North Carolina,37,2018,1,366.31,23.519999999999982,6.861343679803957,2018.0
North Carolina,37,2018,2,375.76,22.20999999999998,6.28199688870032,2018.25
North Carolina,37,2018,3,380.49,21.920000000000016,6.1131717656245685,2018.5
North Carolina,37,2018,4,383.24,23.439999999999998,6.5147304057809885,2018.75
North Dakota,38,2018,1,361.64,2.4799999999999613,0.6905000556854776,2018.0
North Dakota,38,2018,2,364.05,6.949999999999989,1.9462335480257598,2018.25
North Dakota,38,2018,3,363.3,1.6000000000000227,0.4423555432679078,2018.5
North Dakota,38,2018,4,365.5,4.649999999999977,1.2886240820285373,2018.75
Nebraska,31,2018,1,316.21,17.579999999999984,5.886883434350194,2018.0
Nebraska,31,2018,2,322.8,15.870000000000005,5.170560062554981,2018.25
Nebraska,31,2018,3,327.7,17.029999999999973,5.481700840119732,2018.5
Nebraska,31,2018,4,328.83,16.099999999999966,5.148210916765249,2018.75
New Hampshire,33,2018,1,465.52,29.0,6.6434527627600115,2018.0
New Hampshire,33,2018,2,474.83,28.289999999999964,6.335378689479097,2018.25
New Hampshire,33,2018,3,481.31,27.160000000000025,5.980402950566999,2018.5
New Hampshire,33,2018,4,483.66,24.880000000000052,5.4230785997646045,2018.75
New Jersey,34,2018,1,510.85,20.390000000000043,4.157321697997807,2018.0
New Jersey,34,2018,2,514.98,16.5,3.310062590274434,2018.25
New Jersey,34,2018,3,519.05,14.13999999999993,2.800499098849286,2018.5
New Jersey,34,2018,4,519.41,12.169999999999959,2.3992587335383564,2018.75
New Mexico,35,2018,1,315.65,11.21999999999997,3.6855763229642187,2018.0
New Mexico,35,2018,2,321.05,13.439999999999998,4.369168752641331,2018.25
New Mexico,35,2018,3,324.26,10.21999999999997,3.2543625015921442,2018.5
New Mexico,35,2018,4,327.26,12.439999999999998,3.951464328822819,2018.75
Nevada,32,2018,1,358.48,41.129999999999995,12.960453757680792,2018.0
Nevada,32,2018,2,373.75,44.31,13.450097134531328,2018.25
Nevada,32,2018,3,384.72,45.51000000000005,13.416467674891674,2018.5
Nevada,32,2018,4,390.62,42.97000000000003,12.360132316985482,2018.75
New York,36,2018,1,662.34,36.82000000000005,5.886302596239937,2018.0
New York,36,2018,2,670.81,35.309999999999945,5.556254917387875,2018.25
New York,36,2018,3,681.59,32.76999999999998,5.050707438118427,2018.5
New York,36,2018,4,683.36,28.08000000000004,4.285191063362234,2018.75
Ohio,39,2018,1,282.24,16.24000000000001,6.10526315789474,2018.0
Ohio,39,2018,2,288.64,14.860000000000014,5.427715684125946,2018.25
